Year,Item,Area_ha,total_area,area_share,prev_area_share
1992,"Other fruits, n.e.c.",3753.0,171796.0,0.02184567743137209,0.022673332033892477
1992,"Other vegetables, fresh n.e.c.",3129.0,171796.0,0.01821346247875387,0.01719848194732678
1992,"Peas, dry",3509.0,171796.0,0.020425388251181634,0.062075054175218136
1992,Potatoes,3700.0,171796.0,0.02153717199469138,0.0183450474104819
1992,Sorghum,31797.0,171796.0,0.18508579943654102,0.10663632090074182
1992,Wheat,13816.0,171796.0,0.08042096439963678,0.20026485662198884
1993,Barley,1500.0,174562.0,0.008592935461326062,0.008812777945935877
1993,"Beans, dry",4600.0,174562.0,0.02635166874806659,0.02599594868332208
1993,Maize (corn),103437.0,174562.0,0.5925516435421225,0.6138326852778877
1993,Oats,613.0,174562.0,0.0035116462918619172,0.0038301241006775478
1993,"Other fruits, n.e.c.",3440.0,174562.0,0.0197064653246411,0.02184567743137209
1993,"Other vegetables, fresh n.e.c.",3244.0,174562.0,0.01858365509102783,0.01821346247875387
1993,"Peas, dry",1710.0,174562.0,0.00979594642591171,0.020425388251181634
1993,Potatoes,4000.0,174562.0,0.022914494563536166,0.02153717199469138
1993,Sorghum,40930.0,174562.0,0.2344725656213838,0.18508579943654102
1993,Wheat,11088.0,174562.0,0.06351897893012225,0.08042096439963678
1994,Barley,1294.0,296854.0,0.0043590451871964,0.008592935461326062
1994,"Beans, dry",8366.0,296854.0,0.0281822040464336,0.02635166874806659
1994,Maize (corn),172743.0,296854.0,0.5819123205346736,0.5925516435421225
1994,Oats,515.0,296854.0,0.0017348595605920756,0.0035116462918619172
1994,"Other fruits, n.e.c.",3306.0,296854.0,0.011136787781198839,0.0197064653246411
1994,"Other vegetables, fresh n.e.c.",3901.0,296854.0,0.013141140089067353,0.01858365509102783
1994,"Peas, dry",4407.0,296854.0,0.014845681715590829,0.00979594642591171
1994,Potatoes,4500.0,296854.0,0.015158967034299689,0.022914494563536166
1994,Sorghum,69350.0,296854.0,0.233616525295263,0.2344725656213838
1994,Wheat,28472.0,296854.0,0.09591246875568461,0.06351897893012225
1995,Barley,1284.0,122624.0,0.010471033402922755,0.0043590451871964
1995,"Beans, dry",3635.0,122624.0,0.029643462943632567,0.0281822040464336
1995,Maize (corn),76955.0,122624.0,0.6275688282881002,0.5819123205346736
1995,Oats,600.0,122624.0,0.004893006263048017,0.0017348595605920756
1995,"Other fruits, n.e.c.",3090.0,122624.0,0.025198982254697286,0.011136787781198839
1995,"Other vegetables, fresh n.e.c.",2998.0,122624.0,0.024448721294363256,0.013141140089067353
1995,"Peas, dry",3743.0,122624.0,0.03052420407098121,0.014845681715590829
1995,Potatoes,4545.0,122624.0,0.037064522442588725,0.015158967034299689
1995,Sorghum,8579.0,122624.0,0.06996183455114822,0.233616525295263
1995,Wheat,17195.0,122624.0,0.14022540448851775,0.09591246875568461
1996,Barley,1639.0,243276.0,0.006737203834328088,0.010471033402922755
1996,"Beans, dry",10014.0,243276.0,0.04116312336605337,0.029643462943632567
1996,Maize (corn),150908.0,243276.0,0.6203160196649073,0.6275688282881002
1996,Oats,700.0,243276.0,0.0028773902892188295,0.004893006263048017
1996,"Other fruits, n.e.c.",3257.0,243276.0,0.013388085959979612,0.025198982254697286
1996,"Other vegetables, fresh n.e.c.",3447.0,243276.0,0.014169091895624722,0.024448721294363256
1996,"Peas, dry",4408.0,243276.0,0.01811933770696657,0.03052420407098121
1996,Potatoes,4663.0,243276.0,0.01916752988375343,0.037064522442588725
1996,Sorghum,42054.0,243276.0,0.17286538746115523,0.06996183455114822
1996,Wheat,22186.0,243276.0,0.09119682993801279,0.14022540448851775
1997,Barley,1354.0,232031.0,0.005835427162749805,0.006737203834328088
1997,"Beans, dry",13696.0,232031.0,0.05902659558421073,0.04116312336605337
1997,Maize (corn),144116.0,232031.0,0.6211066624718249,0.6203160196649073
1997,Oats,600.0,232031.0,0.002585861371971849,0.0028773902892188295
1997,"Other fruits, n.e.c.",3000.0,232031.0,0.012929306859859243,0.013388085959979612
1997,"Other vegetables, fresh n.e.c.",3293.0,232031.0,0.014192069163172163,0.014169091895624722
1997,"Peas, dry",4514.0,232031.0,0.019454297055134875,0.01811933770696657
1997,Potatoes,4700.0,232031.0,0.020255914080446146,0.01916752988375343
1997,Sorghum,36058.0,232031.0,0.15540164891760153,0.17286538746115523
1997,Wheat,20700.0,232031.0,0.08921221733302878,0.09119682993801279
1998,Barley,1100.0,152407.0,0.007217516255815021,0.005835427162749805
1998,"Beans, dry",7500.0,152407.0,0.049210338107829696,0.05902659558421073
1998,Maize (corn),90030.0,152407.0,0.5907208986463877,0.6211066624718249
1998,Oats,450.0,152407.0,0.0029526202864697815,0.002585861371971849
1998,"Other fruits, n.e.c.",2679.0,152407.0,0.017577932772116767,0.012929306859859243
1998,"Other vegetables, fresh n.e.c.",2700.0,152407.0,0.01771572171881869,0.014192069163172163
1998,"Peas, dry",7481.0,152407.0,0.04908567191795653,0.019454297055134875
1998,Potatoes,5000.0,152407.0,0.03280689207188646,0.020255914080446146
1998,Sorghum,15453.0,152407.0,0.1013929806373723,0.15540164891760153
1998,Wheat,20014.0,152407.0,0.13131942758534712,0.08921221733302878
1999,Barley,769.0,214400.0,0.0035867537313432835,0.007217516255815021
1999,"Beans, dry",11640.0,214400.0,0.0542910447761194,0.049210338107829696
1999,Maize (corn),132360.0,214400.0,0.6173507462686567,0.5907208986463877
1999,Oats,236.0,214400.0,0.0011007462686567163,0.0029526202864697815
1999,"Other fruits, n.e.c.",2913.0,214400.0,0.013586753731343283,0.017577932772116767
1999,"Other vegetables, fresh n.e.c.",2800.0,214400.0,0.013059701492537313,0.01771572171881869
1999,"Peas, dry",7535.0,214400.0,0.03514458955223881,0.04908567191795653
1999,Potatoes,5200.0,214400.0,0.024253731343283583,0.03280689207188646
1999,Sorghum,30067.0,214400.0,0.14023787313432837,0.1013929806373723
1999,Wheat,20880.0,214400.0,0.09738805970149254,0.13131942758534712
2000,Barley,800.0,239442.0,0.003341101394074557,0.0035867537313432835
2000,"Beans, dry",13426.0,239442.0,0.05607203414605625,0.0542910447761194
2000,Maize (corn),157680.0,239442.0,0.6585310847720951,0.6173507462686567
2000,Oats,240.0,239442.0,0.001002330418222367,0.0011007462686567163
2000,"Other fruits, n.e.c.",3100.0,239442.0,0.012946767902038907,0.013586753731343283
2000,"Other vegetables, fresh n.e.c.",2900.0,239442.0,0.012111492553520268,0.013059701492537313
2000,"Peas, dry",6421.0,239442.0,0.026816515064190912,0.03514458955223881
2000,Potatoes,5300.0,239442.0,0.02213479673574394,0.024253731343283583
2000,Sorghum,25831.0,239442.0,0.10787998763792485,0.14023787313432837
2000,Wheat,23744.0,239442.0,0.09916388937613284,0.09738805970149254
2001,Barley,1159.0,288090.0,0.00402304835294526,0.003341101394074557
2001,"Beans, dry",12368.0,288090.0,0.04293102849803881,0.05607203414605625
2001,Maize (corn),177485.0,288090.0,0.6160748377243223,0.6585310847720951
2001,Oats,234.0,288090.0,0.0008122461730709153,0.001002330418222367
2001,"Other fruits, n.e.c.",3200.0,288090.0,0.011107639973619354,0.012946767902038907
2001,"Other vegetables, fresh n.e.c.",3200.0,288090.0,0.011107639973619354,0.012111492553520268
2001,"Peas, dry",7814.0,288090.0,0.027123468360581764,0.026816515064190912
2001,Potatoes,5400.0,288090.0,0.01874414245548266,0.02213479673574394
2001,Sorghum,52490.0,288090.0,0.18220000694227498,0.10787998763792485
2001,Wheat,24740.0,288090.0,0.08587594154604464,0.09916388937613284
2002,Barley,1237.0,234332.0,0.0052788351569567965,0.00402304835294526
2002,"Beans, dry",7241.0,234332.0,0.03090060256388372,0.04293102849803881
2002,Maize (corn),137380.0,234332.0,0.5862622262431081,0.6160748377243223
2002,Oats,225.0,234332.0,0.0009601761603195467,0.0008122461730709153
2002,"Other fruits, n.e.c.",3300.0,234332.0,0.014082583684686683,0.011107639973619354
2002,"Other vegetables, fresh n.e.c.",3300.0,234332.0,0.014082583684686683,0.011107639973619354
2002,"Peas, dry",11307.0,234332.0,0.048252052643258284,0.027123468360581764
2002,Potatoes,5533.0,234332.0,0.023611798644658007,0.01874414245548266
2002,Sorghum,28210.0,234332.0,0.12038475325606404,0.18220000694227498
2002,Wheat,36599.0,234332.0,0.15618438796237816,0.08587594154604464
2003,Barley,1273.0,223868.0,0.005686386620687191,0.0052788351569567965
2003,"Beans, dry",11169.0,223868.0,0.04989100720067183,0.03090060256388372
2003,Maize (corn),127470.0,223868.0,0.5693980381296121,0.5862622262431081
2003,Oats,198.0,223868.0,0.0008844497650401129,0.0009601761603195467
2003,"Other fruits, n.e.c.",3400.0,223868.0,0.015187521217860525,0.014082583684686683
2003,"Other vegetables, fresh n.e.c.",3400.0,223868.0,0.015187521217860525,0.014082583684686683
2003,"Peas, dry",9076.0,223868.0,0.0405417478156771,0.048252052643258284
2003,Potatoes,5586.0,223868.0,0.024952203977343792,0.023611798644658007
2003,Sorghum,25204.0,223868.0,0.11258420140439902,0.12038475325606404
2003,Wheat,37092.0,223868.0,0.16568692265084783,0.15618438796237816
2004,Barley,1205.0,208114.0,0.005790095812871791,0.005686386620687191
2004,"Beans, dry",8570.0,208114.0,0.04117935362349481,0.04989100720067183
2004,Maize (corn),127620.0,208114.0,0.6132215997001643,0.5693980381296121
2004,Oats,175.0,208114.0,0.0008408852840270237,0.0008844497650401129
2004,"Other fruits, n.e.c.",3500.0,208114.0,0.016817705680540473,0.015187521217860525
2004,"Other vegetables, fresh n.e.c.",3500.0,208114.0,0.016817705680540473,0.015187521217860525
2004,"Peas, dry",3456.0,208114.0,0.01660628309484225,0.0405417478156771
2004,Potatoes,5561.0,208114.0,0.02672093179699588,0.024952203977343792
2004,Sorghum,29192.0,208114.0,0.14026927549323928,0.11258420140439902
2004,Wheat,25335.0,208114.0,0.12173616383328369,0.16568692265084783
2005,Barley,1342.0,188873.0,0.007105303563770364,0.005790095812871791
2005,"Beans, dry",8785.0,188873.0,0.04651273607132835,0.04117935362349481
2005,Maize (corn),112302.0,188873.0,0.5945900155130697,0.6132215997001643
2005,Oats,150.0,188873.0,0.0007941844519862554,0.0008408852840270237
2005,"Other fruits, n.e.c.",3600.0,188873.0,0.019060426847670127,0.016817705680540473
2005,"Other vegetables, fresh n.e.c.",3895.0,188873.0,0.02062232293657643,0.016817705680540473
2005,"Peas, dry",4447.0,188873.0,0.02354492171988585,0.01660628309484225
2005,Potatoes,5591.0,188873.0,0.029601901807034356,0.02672093179699588
2005,Sorghum,29689.0,188873.0,0.1571902813001329,0.14026927549323928
2005,Wheat,19072.0,188873.0,0.10097790578854575,0.12173616383328369
2006,Barley,1300.0,222913.0,0.0058318716270473235,0.007105303563770364
2006,"Beans, dry",27743.0,222913.0,0.12445662657628762,0.04651273607132835
2006,Maize (corn),123508.0,222913.0,0.5540636930102776,0.5945900155130697
2006,Oats,114.0,222913.0,0.000511410281141073,0.0007941844519862554
2006,"Other fruits, n.e.c.",3700.0,222913.0,0.01659840386159623,0.019060426847670127
2006,"Other vegetables, fresh n.e.c.",3700.0,222913.0,0.01659840386159623,0.02062232293657643
2006,"Peas, dry",4447.0,222913.0,0.019949487019599574,0.02354492171988585
2006,Potatoes,5635.0,222913.0,0.025278920475701284,0.029601901807034356
2006,Sorghum,34421.0,222913.0,0.15441450251891994,0.1571902813001329
2006,Wheat,18345.0,222913.0,0.0822966807678332,0.10097790578854575
2007,Barley,1792.0,211573.0,0.008469889825261258,0.0058318716270473235
2007,"Beans, dry",23038.0,211573.0,0.10888913046560761,0.12445662657628762
2007,Maize (corn),123661.0,211573.0,0.584483842456268,0.5540636930102776
2007,Oats,82.0,211573.0,0.0003875730835219995,0.000511410281141073
2007,"Other fruits, n.e.c.",3800.0,211573.0,0.017960703870531683,0.01659840386159623
2007,"Other vegetables, fresh n.e.c.",3800.0,211573.0,0.017960703870531683,0.01659840386159623
2007,"Peas, dry",1851.0,211573.0,0.008748753385356354,0.019949487019599574
2007,Potatoes,5600.0,211573.0,0.02646840570394143,0.025278920475701284
2007,Sorghum,32175.0,211573.0,0.1520751702721992,0.15441450251891994
2007,Wheat,15774.0,211573.0,0.07455582706678074,0.0822966807678332
2008,Barley,1637.0,222592.0,0.007354262507188039,0.008469889825261258
2008,"Beans, dry",12243.0,222592.0,0.055001976710753304,0.10888913046560761
2008,Maize (corn),137156.0,222592.0,0.6161766820011501,0.584483842456268
2008,Oats,34.0,222592.0,0.0001527458309373203,0.0003875730835219995
2008,"Other fruits, n.e.c.",4000.0,222592.0,0.0179700977573318,0.017960703870531683
2008,"Other vegetables, fresh n.e.c.",4000.0,222592.0,0.0179700977573318,0.017960703870531683
2008,"Peas, dry",1641.0,222592.0,0.007372232604945371,0.008748753385356354
2008,Potatoes,5800.0,222592.0,0.02605664174813111,0.02646840570394143
2008,Sorghum,35556.0,222592.0,0.15973619896492236,0.1520751702721992
2008,Wheat,20525.0,222592.0,0.0922090641173088,0.07455582706678074
2009,Barley,2847.0,207677.0,0.01370878816623892,0.007354262507188039
2009,"Beans, dry",7973.0,207677.0,0.03839134810306389,0.055001976710753304
2009,Maize (corn),137366.0,207677.0,0.6614406024740342,0.6161766820011501
2009,Oats,17.0,207677.0,8.185788508115969e-05,0.0001527458309373203
2009,"Other fruits, n.e.c.",3996.0,207677.0,0.01924141816378318,0.0179700977573318
2009,"Other vegetables, fresh n.e.c.",3668.0,207677.0,0.017662042498687865,0.0179700977573318
2009,"Peas, dry",2032.0,207677.0,0.00978442485205391,0.007372232604945371
2009,Potatoes,5700.0,207677.0,0.027446467350741778,0.02605664174813111
2009,Sorghum,17585.0,207677.0,0.08467475936189371,0.15973619896492236
2009,Wheat,26493.0,207677.0,0.1275682911444214,0.0922090641173088
2010,Barley,2094.0,232964.0,0.00898851324668189,0.01370878816623892
2010,"Beans, dry",26887.0,232964.0,0.11541268178774403,0.03839134810306389
2010,Maize (corn),141340.0,232964.0,0.6067031816074586,0.6614406024740342
2010,Oats,239.0,232964.0,0.0010259095825964526,8.185788508115969e-05
2010,"Other fruits, n.e.c.",3958.0,232964.0,0.016989749489191464,0.01924141816378318
2010,"Other vegetables, fresh n.e.c.",3500.0,232964.0,0.015023780498274412,0.017662042498687865
2010,"Peas, dry",2107.0,232964.0,0.009044315859961195,0.00978442485205391
2010,Potatoes,6000.0,232964.0,0.025755052282756135,0.027446467350741778
2010,Sorghum,33146.0,232964.0,0.14227949382737248,0.08467475936189371
2010,Wheat,13693.0,232964.0,0.05877732181796329,0.1275682911444214
2011,Barley,1478.0,189769.0,0.007788416443149302,0.00898851324668189
2011,"Beans, dry",17649.0,189769.0,0.09300254519969015,0.11541268178774403
2011,Maize (corn),115688.0,189769.0,0.6096253866543008,0.6067031816074586
2011,Oats,240.0,189769.0,0.0012646954982109828,0.0010259095825964526
2011,"Other fruits, n.e.c.",4011.0,189769.0,0.02113622351385105,0.016989749489191464
2011,"Other vegetables, fresh n.e.c.",3563.0,189769.0,0.018775458583857214,0.015023780498274412
2011,"Peas, dry",1340.0,189769.0,0.007061216531677988,0.009044315859961195
2011,Potatoes,6800.0,189769.0,0.03583303911597785,0.025755052282756135
2011,Sorghum,18864.0,189769.0,0.09940506615938326,0.14227949382737248
2011,Wheat,20136.0,189769.0,0.10610795229990146,0.05877732181796329
2012,Barley,1215.0,185798.0,0.006539359950053284,0.007788416443149302
2012,"Beans, dry",15079.0,185798.0,0.08115803184103165,0.09300254519969015
2012,Maize (corn),126854.0,185798.0,0.6827522362996372,0.6096253866543008
2012,Oats,250.0,185798.0,0.0013455473148257786,0.0012646954982109828
2012,"Other fruits, n.e.c.",4500.0,185798.0,0.024219851666864013,0.02113622351385105
2012,"Other vegetables, fresh n.e.c.",3300.0,185798.0,0.017761224555700277,0.018775458583857214
2012,"Peas, dry",1279.0,185798.0,0.006883820062648683,0.007061216531677988
2012,Potatoes,7000.0,185798.0,0.0376753248151218,0.03583303911597785
2012,Sorghum,14151.0,185798.0,0.07616336020839837,0.09940506615938326
2012,Wheat,12170.0,185798.0,0.0655012432857189,0.10610795229990146
2013,Barley,701.0,174827.0,0.00400967813896023,0.006539359950053284
2013,"Beans, dry",18855.0,174827.0,0.1078494740514909,0.08115803184103165
2013,Maize (corn),104926.0,174827.0,0.6001704542204579,0.6827522362996372
2013,Oats,250.0,174827.0,0.0014299850709558592,0.0013455473148257786
2013,"Other fruits, n.e.c.",3977.0,174827.0,0.02274820250876581,0.024219851666864013
2013,"Other vegetables, fresh n.e.c.",3628.0,174827.0,0.02075194334971143,0.017761224555700277
2013,"Peas, dry",1433.0,174827.0,0.008196674426718986,0.006883820062648683
2013,Potatoes,7200.0,174827.0,0.041183570043528746,0.0376753248151218
2013,Sorghum,22944.0,174827.0,0.13123830987204493,0.07616336020839837
2013,Wheat,10913.0,174827.0,0.06242170831736517,0.0655012432857189
2014,Barley,909.0,203715.0,0.004462116191738458,0.00400967813896023
2014,"Beans, dry",18065.0,203715.0,0.08867780968509928,0.1078494740514909
2014,Maize (corn),132727.0,203715.0,0.651532778636821,0.6001704542204579
2014,Oats,231.0,203715.0,0.0011339371180325456,0.0014299850709558592
2014,"Other fruits, n.e.c.",3955.0,203715.0,0.019414377929951158,0.02274820250876581
2014,"Other vegetables, fresh n.e.c.",3767.0,203715.0,0.01849152001570822,0.02075194334971143
2014,"Peas, dry",831.0,203715.0,0.004079228333701495,0.008196674426718986
2014,Potatoes,7689.0,203715.0,0.03774390692879759,0.041183570043528746
2014,Sorghum,21709.0,203715.0,0.10656554500159536,0.13123830987204493
2014,Wheat,13832.0,203715.0,0.06789878015855484,0.06242170831736517
2015,Barley,859.0,158503.0,0.005419455783171296,0.004462116191738458
2015,"Beans, dry",17294.0,158503.0,0.10910834495246147,0.08867780968509928
2015,Maize (corn),99884.0,158503.0,0.6301710377721558,0.651532778636821
2015,Oats,197.0,158503.0,0.0012428786836842206,0.0011339371180325456
2015,"Other fruits, n.e.c.",4030.0,158503.0,0.025425386270291415,0.019414377929951158
2015,"Other vegetables, fresh n.e.c.",3595.0,158503.0,0.022680958720024225,0.01849152001570822
2015,"Peas, dry",1071.0,158503.0,0.006756969899623351,0.004079228333701495
2015,Potatoes,7288.0,158503.0,0.04598020226746497,0.03774390692879759
2015,Sorghum,15968.0,158503.0,0.10074257269578493,0.10656554500159536
2015,Wheat,8317.0,158503.0,0.052472192955338386,0.06789878015855484
2016,Barley,862.0,73491.0,0.011729327400634091,0.005419455783171296
2016,"Beans, dry",3335.0,73491.0,0.04537970635860173,0.10910834495246147
2016,Maize (corn),40981.0,73491.0,0.5576329074308418,0.6301710377721558
2016,Oats,226.0,73491.0,0.003075206487869263,0.0012428786836842206
2016,"Other fruits, n.e.c.",4120.0,73491.0,0.05606128641602373,0.025425386270291415
2016,"Other vegetables, fresh n.e.c.",3515.0,73491.0,0.04782898586221442,0.022680958720024225
2016,"Peas, dry",1029.0,73491.0,0.01400171449565253,0.006756969899623351
2016,Potatoes,7024.0,73491.0,0.09557632907430842,0.04598020226746497
2016,Sorghum,4499.0,73491.0,0.06121838048196378,0.10074257269578493
2016,Wheat,7900.0,73491.0,0.10749615599189016,0.052472192955338386
2017,Barley,855.0,255905.0,0.0033410836052441334,0.011729327400634091
2017,"Beans, dry",21313.0,255905.0,0.0832848127234716,0.04537970635860173
2017,Maize (corn),165882.0,255905.0,0.648217111818839,0.5576329074308418
2017,Oats,218.0,255905.0,0.0008518786268341767,0.003075206487869263
2017,"Other fruits, n.e.c.",4216.0,255905.0,0.016474863718958208,0.05606128641602373
2017,"Other vegetables, fresh n.e.c.",3485.0,255905.0,0.01361833492897755,0.04782898586221442
2017,"Peas, dry",1459.0,255905.0,0.005701334479592036,0.01400171449565253
2017,Potatoes,7275.0,255905.0,0.02842851839549833,0.09557632907430842
2017,Sorghum,44359.0,255905.0,0.1733416697602626,0.06121838048196378
2017,Wheat,6843.0,255905.0,0.026740391942322347,0.10749615599189016
2018,Barley,859.0,259758.0,0.0033069241370814375,0.0033410836052441334
2018,"Beans, dry",22841.0,259758.0,0.08793184425503738,0.0832848127234716
2018,Maize (corn),126564.0,259758.0,0.48723812163629227,0.648217111818839
2018,Oats,215.0,259758.0,0.000827693468536099,0.0008518786268341767
2018,"Other fruits, n.e.c.",4285.0,259758.0,0.0164961233147776,0.016474863718958208
2018,"Other vegetables, fresh n.e.c.",3452.0,259758.0,0.013289292341333086,0.01361833492897755
2018,"Peas, dry",1221.0,259758.0,0.0047005289538724505,0.005701334479592036
2018,Potatoes,7469.0,259758.0,0.02875368612323778,0.02842851839549833
2018,Sorghum,85425.0,259758.0,0.3288637886032384,0.1733416697602626
2018,Wheat,7427.0,259758.0,0.02859199716659352,0.026740391942322347
2019,Barley,822.0,67354.0,0.012204174956201562,0.0033069241370814375
2019,"Beans, dry",2279.0,67354.0,0.03383614930070968,0.08793184425503738
2019,Maize (corn),32026.0,67354.0,0.4754877215904029,0.48723812163629227
2019,Oats,218.0,67354.0,0.0032366303411824095,0.000827693468536099
2019,"Other fruits, n.e.c.",4367.0,67354.0,0.06483653532084212,0.0164961233147776
2019,"Other vegetables, fresh n.e.c.",3432.0,67354.0,0.050954657481367106,0.013289292341333086
2019,"Peas, dry",243.0,67354.0,0.0036078035454464473,0.0047005289538724505
2019,Potatoes,7256.0,67354.0,0.10772931080559432,0.02875368612323778
2019,Sorghum,14419.0,67354.0,0.21407785729132642,0.3288637886032384
2019,Wheat,2292.0,67354.0,0.034029159366926985,0.02859199716659352
2020,Barley,845.0,90888.0,0.009297156940410176,0.012204174956201562
2020,"Beans, dry",8558.0,90888.0,0.0941598450840595,0.03383614930070968
2020,Maize (corn),47669.0,90888.0,0.5244806795176481,0.4754877215904029
2020,Oats,217.0,90888.0,0.002387553912507702,0.0032366303411824095
2020,"Other fruits, n.e.c.",4370.0,90888.0,0.04808115482792008,0.06483653532084212
2020,"Other vegetables, fresh n.e.c.",3530.0,90888.0,0.038839010650470907,0.050954657481367106
2020,"Peas, dry",1770.0,90888.0,0.01947451808819646,0.0036078035454464473
2020,Potatoes,7333.0,90888.0,0.0806817181586128,0.10772931080559432
2020,Sorghum,13721.0,90888.0,0.15096602411759527,0.21407785729132642
2020,Wheat,2875.0,90888.0,0.031632338702579,0.034029159366926985
2021,Barley,842.0,157341.0,0.005351434146217451,0.009297156940410176
2021,"Beans, dry",40058.0,157341.0,0.25459352616292,0.0941598450840595
2021,Maize (corn),86379.0,157341.0,0.5489923160523957,0.5244806795176481
2021,Oats,217.0,157341.0,0.0013791700828137611,0.002387553912507702
2021,"Other fruits, n.e.c.",4404.0,157341.0,0.027990161496367762,0.04808115482792008
2021,"Other vegetables, fresh n.e.c.",3508.0,157341.0,0.022295523735072233,0.038839010650470907
2021,"Peas, dry",923.0,157341.0,0.005866239568834569,0.01947451808819646
2021,Potatoes,7353.0,157341.0,0.046732892253131736,0.0806817181586128
2021,Sorghum,8466.0,157341.0,0.05380670009724103,0.15096602411759527
2021,Wheat,5191.0,157341.0,0.03299203640500569,0.031632338702579
2022,Barley,837.0,149453.0,0.005600422875419028,0.005351434146217451
2022,"Beans, dry",19766.0,149453.0,0.13225562551437575,0.25459352616292
2022,Maize (corn),89602.0,149453.0,0.5995329635403772,0.5489923160523957
2022,Oats,217.0,149453.0,0.001451961486219748,0.0013791700828137611
2022,"Other fruits, n.e.c.",4380.0,149453.0,0.02930687239466588,0.027990161496367762
2022,"Other vegetables, fresh n.e.c.",3510.0,149453.0,0.023485644316273344,0.022295523735072233
2022,"Peas, dry",1371.0,149453.0,0.009173452523535828,0.005866239568834569
2022,Potatoes,7314.0,149453.0,0.04893846225903796,0.046732892253131736
2022,Sorghum,15420.0,149453.0,0.10317624938944016,0.05380670009724103
2022,Wheat,7036.0,149453.0,0.047078345700655055,0.03299203640500569
2023,Barley,841.0,213938.0,0.003931045443072292,0.005600422875419028
2023,"Beans, dry",19827.0,213938.0,0.0926763828772822,0.13225562551437575
2023,Maize (corn),149271.0,213938.0,0.6977301835111107,0.5995329635403772
2023,Oats,217.0,213938.0,0.0010143125578438612,0.001451961486219748
2023,"Other fruits, n.e.c.",4385.0,213938.0,0.020496592470715815,0.02930687239466588
2023,"Other vegetables, fresh n.e.c.",3506.0,213938.0,0.016387925473735382,0.023485644316273344
2023,"Peas, dry",953.0,213938.0,0.004454561601959446,0.009173452523535828
2023,Potatoes,7334.0,213938.0,0.03428095990427133,0.04893846225903796
2023,Sorghum,16965.0,213938.0,0.07929867531714796,0.10317624938944016
2023,Wheat,10639.0,213938.0,0.04972936084286102,0.047078345700655055
